Timestamp, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagnetometerX, MagnetometerY, MagnetometerZ, DMUserAccelerationX, DMUserAccelerationY, DMUserAccelerationZ, DMGravityX, DMGravityY, DMGravityZ, DMMagX, DMMagY, DMMagZ, DMAttitudeX, DMAttitudeY, DMAttitudeZ, DMAttitudeW 
424169115.587853, 0.59078979, -0.56182861, -0.50711060, 0.22485176, 0.14806696, 1.31767618, -166.65548706, 161.18014526, 229.98747253, 0.52461058, -0.62830871, -0.57446665, 0.15486330, 0.08570615, -0.02293021, 0.00000000, 0.00000000, 0.00000000, 0.14202248, 0.43885794, 0.47289305, 0.75073663
424169115.604276, 0.59078979, -0.56182861, -0.50711060, 0.11518917, 0.01755742, 1.44703497, -166.65548706, 161.86456299, 230.65313721, 0.51439273, -0.64054495, -0.57017738, 0.17309201, 0.05755241, 0.05880960, 0.00000000, 0.00000000, 0.00000000, 0.14692495, 0.43968666, 0.47941162, 0.74515314
424169115.619616, 0.40577698, -0.55986023, -0.60690308, 0.04049842, 0.01206678, 1.24597616, -165.97106934, 162.20677185, 230.65313721, 0.50006956, -0.65348953, -0.56822693, -0.04091735, 0.12243790, -0.00129211, 0.00000000, 0.00000000, 0.00000000, 0.15256934, 0.43887257, 0.48753237, 0.73920609
424169115.635694, 0.48329163, -0.57861328, -0.62297058, 0.03036882, 0.22839962, 1.10981699, -164.26002502, 161.86456299, 230.32029724, 0.48601985, -0.66437131, -0.56779879, -0.08024289, 0.10451108, -0.03910430, 0.00000000, 0.00000000, 0.00000000, 0.15754903, 0.43735445, 0.49512537, 0.73399609
424169115.651138, 0.55152893, -0.66859436, -0.63960266, 0.02814242, 0.18104036, 1.18931075, -164.26002502, 164.60221863, 229.98747253, 0.47520012, -0.67327851, -0.56646353, 0.00809151, 0.09466521, -0.05650706, 0.00000000, 0.00000000, 0.00000000, 0.16101160, 0.43685639, 0.50194918, 0.72888873
424169115.668008, 0.46601868, -0.68940735, -0.71818542, 0.08285414, 0.02745506, 1.31883599, -163.40451050, 162.37786865, 230.15388489, 0.46452647, -0.68222010, -0.56461573, 0.07357472, 0.05053673, -0.05338048, 0.00000000, 0.00000000, 0.00000000, 0.16434547, 0.43667230, 0.50889250, 0.72341986
424169115.682792, 0.46601868, -0.68940735, -0.71818542, 0.15408997, -0.20708155, 1.39597125, -162.54899597, 162.20677185, 229.65463257, 0.45122576, -0.69201571, -0.56347984, 0.06642865, 0.01953036, -0.14486364, 0.00000000, 0.00000000, 0.00000000, 0.16870216, 0.43566002, 0.51626671, 0.71778034
424169115.698812, 0.42648315, -0.64654541, -0.77027893, 0.34110806, -0.28273982, 1.40713469, -162.72009277, 164.08891296, 229.82104492, 0.43459561, -0.70285612, -0.56313401, 0.00658176, 0.02744110, -0.15404435, 0.00000000, 0.00000000, 0.00000000, 0.17476658, 0.43346239, 0.52352189, 0.71238461
424169115.714617, 0.44943237, -0.66035461, -0.67488098, 0.46836588, -0.27173964, 1.41097444, -162.54899597, 162.20677185, 229.98747253, 0.41631287, -0.71464300, -0.56211114, 0.01017028, 0.06809761, -0.20816779, 0.00000000, 0.00000000, 0.00000000, 0.18212120, 0.43101775, 0.53028165, 0.70700562
424169115.730358, 0.43959045, -0.65177917, -0.62158203, 0.63283552, -0.21661513, 1.41011930, -162.54899597, 162.20677185, 229.98747253, 0.39759031, -0.72751969, -0.55913955, 0.05184206, 0.06716508, -0.11574142, 0.00000000, 0.00000000, 0.00000000, 0.19049582, 0.42911719, 0.53634187, 0.70136095
